Date,Catégorie,Produit,Prix moyen,Lieu ,Disponibilité,Evolution du prix,Zone de disponibilité
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,AVOCAT (kg),400,YAKRO,moyen,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,MANGUES,,YAKRO,Bonne
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,POULET DE CHAIR (kg),2200,YAKRO,moyenne,hausse
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,OIGNON BLANC  (kg),400,YAKRO,Bonne,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,OIGNON VIOLET - NIGER-BF (kg),500,YAKRO,Bonne,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,TOMATE TYPE SALADE  (kg) ,500,YAKRO,Moyen,Baisse
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,GOMBO (kg),500,YAKRO,moyen,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,AUBERGINE N'DROWA  (kg),500,YAKRO,moyen,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,CAROTTE (kg),1500,YAKRO,Moyen,Moyen
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,POIVRON (kg) ,1500,YAKRO,Moyen,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,CONCOMBRE (kg),400,YAKRO,moyenne,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,COURGETTE (kg),500,YAKRO,Bonne,Baisse
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,CHOU (kg),600,YAKRO,En hausse,En hausse
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,GRAINE DE PALME  (kg),150,YAKRO,Moyen,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,IGNAME BETE BETE (kg),300,MAN,Bonne,bas et stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,IGNAME KLEGLE (kg),,MAN,Moyen,dents de scie
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,POMME DE TERRE (kg),600,MAN,Bonne,Moyen et stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,AVOCAT (kg),200,MAN,moyen,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,MANGUES,300,MAN,Bonne
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,POULET DE CHAIR (kg),2200,MAN,moyenne,hausse
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,OIGNON BLANC  (kg),500,MAN,Bonne,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,OIGNON VIOLET - NIGER-BF (kg),400,MAN,Bonne,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,TOMATE TYPE SALADE  (kg) ,800,MAN,Moyen,Baisse
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,GOMBO (kg),350,MAN,moyen,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,AUBERGINE N'DROWA  (kg),300,MAN,moyen,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,CAROTTE (kg),1200,MAN,Moyen,Moyen
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,POIVRON (kg) ,2000,MAN,Moyen,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,CONCOMBRE (kg),300,MAN,moyenne,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,COURGETTE (kg),300,MAN,Bonne,Baisse
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,CHOU (kg),600,MAN,En hausse,En hausse
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,GRAINE DE PALME  (kg),150,MAN,Moyen,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,IGNAME BETE BETE (kg),350,KORHOGO,Bonne,bas et stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,IGNAME KLEGLE (kg),400,KORHOGO,Moyen,dents de scie
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,POMME DE TERRE (kg),500,KORHOGO,Bonne,Moyen et stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,AVOCAT (kg),500,KORHOGO,moyen,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,MANGUES,150,KORHOGO,Bonne
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,POULET DE CHAIR (kg),2000,KORHOGO,moyenne,hausse
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,OIGNON BLANC  (kg),500,KORHOGO,Bonne,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,OIGNON VIOLET - NIGER-BF (kg),500,KORHOGO,Bonne,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,TOMATE TYPE SALADE  (kg) ,800,KORHOGO,Moyen,Baisse
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,GOMBO (kg),400,KORHOGO,moyen,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,AUBERGINE N'DROWA  (kg),300,KORHOGO,moyen,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,CAROTTE (kg),1500,KORHOGO,Moyen,Moyen
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,POIVRON (kg) ,1500,KORHOGO,Moyen,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,CONCOMBRE (kg),300,KORHOGO,moyenne,stable
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,COURGETTE (kg),250,KORHOGO,Bonne,Baisse
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,CHOU (kg),400,KORHOGO,En hausse,En hausse
2022-07-03,LES BONS CRENEAUX DE LA PERIODE,GRAINE DE PALME  (kg),250,KORHOGO,Moyen,stable
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,NAVET (kg),800,ABIDJAN,Moyen,stable
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PIMENT (kg),1300,ABIDJAN,moyen,stable
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATE ARACHIDE (400 g.),1000,ABIDJAN
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATE PISTACHE(400 g.),2000,ABIDJAN
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATE ANACARDE(500 g.),2300,ABIDJAN
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,GOMBO SEC EN POUDRE (400g.),700,ABIDJAN
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,HARICOT VERT (kg),1000,ABIDJAN,Moyen,Baisse
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATATE DOUCE,400,ABIDJAN,hausse,Baisse
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,BANANE PLANTAIN (kg),800,ABIDJAN,faible,hausse
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,NAVET (kg),800,SAN-PÉDRO,Moyen,stable
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PIMENT (kg),1300,SAN-PÉDRO,moyen,stable
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATE ARACHIDE (400 g.),,SAN-PÉDRO
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATE PISTACHE(400 g.),,SAN-PÉDRO
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATE ANACARDE(500 g.),,SAN-PÉDRO
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,GOMBO SEC EN POUDRE (400g.),,SAN-PÉDRO
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,HARICOT VERT (kg),800,SAN-PÉDRO,Moyen,Baisse
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATATE DOUCE,450,SAN-PÉDRO,hausse,Baisse
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,BANANE PLANTAIN (kg),500,SAN-PÉDRO,faible,hausse
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,NAVET (kg),500,BOUAKÉ,Moyen,stable
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PIMENT (kg),1200,BOUAKÉ,moyen,stable
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATE ARACHIDE (400 g.),,BOUAKÉ
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATE PISTACHE(400 g.),,BOUAKÉ
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATE ANACARDE(500 g.),,BOUAKÉ
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,GOMBO SEC EN POUDRE (400g.),,BOUAKÉ
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,HARICOT VERT (kg),600,BOUAKÉ,Moyen,Baisse
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATATE DOUCE,500,BOUAKÉ,hausse,Baisse
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,BANANE PLANTAIN (kg),500,BOUAKÉ,faible,hausse
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,NAVET (kg),500,YAKRO,Moyen,stable
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PIMENT (kg),500,YAKRO,moyen,stable
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATE ARACHIDE (400 g.),,YAKRO
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATE PISTACHE(400 g.),1000,YAKRO
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATE ANACARDE(500 g.),,YAKRO
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,GOMBO SEC EN POUDRE (400g.),,YAKRO
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,HARICOT VERT (kg),1500,YAKRO,Moyen,Baisse
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATATE DOUCE,500,YAKRO,hausse,Baisse
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,BANANE PLANTAIN (kg),500,YAKRO,faible,hausse
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,NAVET (kg),600,MAN,Moyen,stable
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PIMENT (kg),1000,MAN,moyen,stable
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATE ARACHIDE (400 g.),,MAN
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATE PISTACHE(400 g.),,MAN
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATE ANACARDE(500 g.),,MAN
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,GOMBO SEC EN POUDRE (400g.),,MAN
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,HARICOT VERT (kg),1500,MAN,Moyen,Baisse
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATATE DOUCE,500,MAN,hausse,Baisse
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,BANANE PLANTAIN (kg),400,MAN,faible,hausse
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,NAVET (kg),600,KORHOGO,Moyen,stable
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PIMENT (kg),1000,KORHOGO,moyen,stable
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATE ARACHIDE (400 g.),,KORHOGO
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATE PISTACHE(400 g.),,KORHOGO
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATE ANACARDE(500 g.),,KORHOGO
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,GOMBO SEC EN POUDRE (400g.),,KORHOGO
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,HARICOT VERT (kg),1500,KORHOGO,Moyen,Baisse
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,PATATE DOUCE,300,KORHOGO,hausse,Baisse
2022-07-03,LES AUTRES INDISPENSABLES POUR VOS REPAS,BANANE PLANTAIN (kg),500,KORHOGO,faible,hausse
2022-07-03,VOS PROTEINES,VIANDE DE BŒUF SANS OS (kg),3000,ABIDJAN,moyen,hausse
2022-07-03,VOS PROTEINES,VIANDE DE BŒUF AVEC OS (kg),2800,ABIDJAN,moyen,hausse
2022-07-03,VOS PROTEINES,POISSON SOSSO IMPORTE (kg),2500,ABIDJAN,moyen,stable
2022-07-03,VOS PROTEINES,POISSON CHICHARD IMPORTE (kg),2000,ABIDJAN,moyen,stable
2022-07-03,VOS PROTEINES,POISSON CARPE IMPORTE (kg),2200,ABIDJAN,moyen,stable
2022-07-03,VOS PROTEINES,POISSON THON  (kg),850,ABIDJAN
2022-07-03,VOS PROTEINES,POISSON MAQUERO IMPORTE (kg),1500,ABIDJAN,moyen,stable
2022-07-03,VOS PROTEINES,VIANDE DE MOUTON (kg),4300,ABIDJAN,moyen,stable
2022-07-03,VOS PROTEINES,KPLO (unité moyen),500,ABIDJAN,moyen,stable
2022-07-03,VOS PROTEINES,PONDEUSES (kg),2500,ABIDJAN,moyen,stable
2022-07-03,VOS PROTEINES,VIANDE DE PORC (kg),2000,ABIDJAN
2022-07-03,VOS PROTEINES,COTE DE PORC (kg,1200,ABIDJAN
2022-07-03,VOS PROTEINES,PATE DE PORC (kg),1200,ABIDJAN
2022-07-03,VOS PROTEINES,PATE DE BŒUF (kg),1200,ABIDJAN
2022-07-03,VOS PROTEINES,VIANDE DE BŒUF SANS OS (kg),3000,SAN-PÉDRO,moyen,hausse
2022-07-03,VOS PROTEINES,VIANDE DE BŒUF AVEC OS (kg),2600,SAN-PÉDRO,moyen,hausse
2022-07-03,VOS PROTEINES,POISSON SOSSO IMPORTE (kg),,SAN-PÉDRO,moyen,stable
2022-07-03,VOS PROTEINES,POISSON CHICHARD IMPORTE (kg),,SAN-PÉDRO,moyen,stable
2022-07-03,VOS PROTEINES,POISSON CARPE IMPORTE (kg),,SAN-PÉDRO,moyen,stable
2022-07-03,VOS PROTEINES,POISSON THON  (kg),,SAN-PÉDRO
2022-07-03,VOS PROTEINES,POISSON MAQUERO IMPORTE (kg),,SAN-PÉDRO,moyen,stable
2022-07-03,VOS PROTEINES,VIANDE DE MOUTON (kg),,SAN-PÉDRO,moyen,stable
2022-07-03,VOS PROTEINES,KPLO (unité moyen),,SAN-PÉDRO,moyen,stable
2022-07-03,VOS PROTEINES,PONDEUSES (kg),,SAN-PÉDRO,moyen,stable
2022-07-03,VOS PROTEINES,VIANDE DE PORC (kg),,SAN-PÉDRO
2022-07-03,VOS PROTEINES,COTE DE PORC (kg,,SAN-PÉDRO
2022-07-03,VOS PROTEINES,PATE DE PORC (kg),,SAN-PÉDRO
2022-07-03,VOS PROTEINES,PATE DE BŒUF (kg),,SAN-PÉDRO
2022-07-03,VOS PROTEINES,VIANDE DE BŒUF SANS OS (kg),2800,BOUAKÉ,moyen,hausse
2022-07-03,VOS PROTEINES,VIANDE DE BŒUF AVEC OS (kg),2500,BOUAKÉ,moyen,hausse
2022-07-03,VOS PROTEINES,POISSON SOSSO IMPORTE (kg),,BOUAKÉ,moyen,stable
2022-07-03,VOS PROTEINES,POISSON CHICHARD IMPORTE (kg),,BOUAKÉ,moyen,stable
2022-07-03,VOS PROTEINES,POISSON CARPE IMPORTE (kg),,BOUAKÉ,moyen,stable
2022-07-03,VOS PROTEINES,POISSON THON  (kg),,BOUAKÉ
2022-07-03,VOS PROTEINES,POISSON MAQUERO IMPORTE (kg),,BOUAKÉ,moyen,stable
2022-07-03,VOS PROTEINES,VIANDE DE MOUTON (kg),4000,BOUAKÉ,moyen,stable
2022-07-03,VOS PROTEINES,KPLO (unité moyen),,BOUAKÉ,moyen,stable
2022-07-03,VOS PROTEINES,PONDEUSES (kg),,BOUAKÉ,moyen,stable
2022-07-03,VOS PROTEINES,VIANDE DE PORC (kg),,BOUAKÉ
2022-07-03,VOS PROTEINES,COTE DE PORC (kg,,BOUAKÉ
2022-07-03,VOS PROTEINES,PATE DE PORC (kg),,BOUAKÉ
2022-07-03,VOS PROTEINES,PATE DE BŒUF (kg),,BOUAKÉ
2022-07-03,VOS PROTEINES,VIANDE DE BŒUF SANS OS (kg),3000,YAKRO,moyen,hausse
2022-07-03,VOS PROTEINES,VIANDE DE BŒUF AVEC OS (kg),2500,YAKRO,moyen,hausse
2022-07-03,VOS PROTEINES,POISSON SOSSO IMPORTE (kg),,YAKRO,moyen,stable
2022-07-03,VOS PROTEINES,POISSON CHICHARD IMPORTE (kg),,YAKRO,moyen,stable
2022-07-03,VOS PROTEINES,POISSON CARPE IMPORTE (kg),,YAKRO,moyen,stable
2022-07-03,VOS PROTEINES,POISSON THON  (kg),,YAKRO
2022-07-03,VOS PROTEINES,POISSON MAQUERO IMPORTE (kg),,YAKRO,moyen,stable
2022-07-03,VOS PROTEINES,VIANDE DE MOUTON (kg),4000,YAKRO,moyen,stable
2022-07-03,VOS PROTEINES,KPLO (unité moyen),,YAKRO,moyen,stable
2022-07-03,VOS PROTEINES,PONDEUSES (kg),,YAKRO,moyen,stable
2022-07-03,VOS PROTEINES,VIANDE DE PORC (kg),,YAKRO
2022-07-03,VOS PROTEINES,COTE DE PORC (kg,,YAKRO
2022-07-03,VOS PROTEINES,PATE DE PORC (kg),1200,YAKRO
2022-07-03,VOS PROTEINES,PATE DE BŒUF (kg),2000,YAKRO
2022-07-03,VOS PROTEINES,VIANDE DE BŒUF SANS OS (kg),2800,MAN,moyen,hausse
2022-07-03,VOS PROTEINES,VIANDE DE BŒUF AVEC OS (kg),2600,MAN,moyen,hausse
2022-07-03,VOS PROTEINES,POISSON SOSSO IMPORTE (kg),,MAN,moyen,stable
2022-07-03,VOS PROTEINES,POISSON CHICHARD IMPORTE (kg),,MAN,moyen,stable
2022-07-03,VOS PROTEINES,POISSON CARPE IMPORTE (kg),,MAN,moyen,stable
2022-07-03,VOS PROTEINES,POISSON THON  (kg),,MAN
2022-07-03,VOS PROTEINES,POISSON MAQUERO IMPORTE (kg),,MAN,moyen,stable
2022-07-03,VOS PROTEINES,VIANDE DE MOUTON (kg),5000,MAN,moyen,stable
2022-07-03,VOS PROTEINES,KPLO (unité moyen),,MAN,moyen,stable
2022-07-03,VOS PROTEINES,PONDEUSES (kg),,MAN,moyen,stable
2022-07-03,VOS PROTEINES,VIANDE DE PORC (kg),,MAN
2022-07-03,VOS PROTEINES,COTE DE PORC (kg,,MAN
2022-07-03,VOS PROTEINES,PATE DE PORC (kg),,MAN
2022-07-03,VOS PROTEINES,PATE DE BŒUF (kg),,MAN
2022-07-03,VOS PROTEINES,VIANDE DE BŒUF SANS OS (kg),2500,KORHOGO,moyen,hausse
2022-07-03,VOS PROTEINES,VIANDE DE BŒUF AVEC OS (kg),2000,KORHOGO,moyen,hausse
2022-07-03,VOS PROTEINES,POISSON SOSSO IMPORTE (kg),,KORHOGO,moyen,stable
2022-07-03,VOS PROTEINES,POISSON CHICHARD IMPORTE (kg),,KORHOGO,moyen,stable
2022-07-03,VOS PROTEINES,POISSON CARPE IMPORTE (kg),,KORHOGO,moyen,stable
2022-07-03,VOS PROTEINES,POISSON THON  (kg),,KORHOGO
2022-07-03,VOS PROTEINES,POISSON MAQUERO IMPORTE (kg),,KORHOGO,moyen,stable
2022-07-03,VOS PROTEINES,VIANDE DE MOUTON (kg),,KORHOGO,moyen,stable
2022-07-03,VOS PROTEINES,KPLO (unité moyen),,KORHOGO,moyen,stable
2022-07-03,VOS PROTEINES,PONDEUSES (kg),,KORHOGO,moyen,stable
2022-07-03,VOS PROTEINES,VIANDE DE PORC (kg),,KORHOGO
2022-07-03,VOS PROTEINES,COTE DE PORC (kg,,KORHOGO
2022-07-03,VOS PROTEINES,PATE DE PORC (kg),,KORHOGO
2022-07-03,VOS PROTEINES,PATE DE BŒUF (kg),,KORHOGO
2022-07-03,VOS FRUITS,ANANAS (kg),350,ABIDJAN,moyen,stable
2022-07-03,VOS FRUITS,ORANGE (kg),250,ABIDJAN,moyen,stable
2022-07-03,VOS FRUITS,BANANE DESSERT (kg),350,ABIDJAN,Moyen,dents de scie
2022-07-03,VOS FRUITS,PAPAYE (kg),700,ABIDJAN,stable,en baisse
2022-07-03,VOS FRUITS,CITRON (kg),800,ABIDJAN,faible,hausse
2022-07-03,VOS FRUITS,ANANAS (kg),500,SAN-PÉDRO,moyen,stable
2022-07-03,VOS FRUITS,ORANGE (kg),200,SAN-PÉDRO,moyen,stable
2022-07-03,VOS FRUITS,BANANE DESSERT (kg),400,SAN-PÉDRO,Moyen,dents de scie
2022-07-03,VOS FRUITS,PAPAYE (kg),800,SAN-PÉDRO,stable,en baisse
2022-07-03,VOS FRUITS,CITRON (kg),800,SAN-PÉDRO,faible,hausse
2022-07-03,VOS FRUITS,ANANAS (kg),500,BOUAKÉ,moyen,stable
